OPR_DT,VALUE
8/17/23,65.68119
8/17/23,62.39704
8/17/23,62.65
8/17/23,59.84541
8/17/23,58.31601
8/17/23,57.65276
8/17/23,54.95963
8/17/23,51.6676
8/17/23,49.32
8/17/23,47.65555
8/17/23,47.9712
8/17/23,43.0257
8/17/23,41.7812
8/17/23,38.6
8/17/23,47.10649
8/17/23,46.6097
8/17/23,46.75682
8/17/23,44.97416
8/17/23,38.698
8/17/23,39.74958
8/17/23,39.71267
8/17/23,42.13682
8/17/23,41.64146
8/17/23,40.63981
8/17/23,38.80844
8/17/23,40.15596
8/17/23,42.17311
8/17/23,44.66927
8/17/23,41.74051
8/17/23,43.37068
8/17/23,45.07787
8/17/23,43.65356
8/17/23,43.72753
8/17/23,44.32927
8/17/23,45.50801
8/17/23,47.94006
8/17/23,47.2334
8/17/23,44.13103
8/17/23,41.256
8/17/23,39.9988
8/17/23,40.4304
8/17/23,41.3
8/17/23,40.9824
8/17/23,43.9146
8/17/23,42.58505
8/17/23,39.78066
8/17/23,40.0813
8/17/23,42.3743
8/17/23,39.90144
8/17/23,40.67695
8/17/23,38.29806
8/17/23,37.60586
8/17/23,44.70819
8/17/23,44.28508
8/17/23,49.1589
8/17/23,49.92384
8/17/23,49.34311
8/17/23,50.13767
8/17/23,51.62918
8/17/23,54.14358
8/17/23,52.01149
8/17/23,56.3333
8/17/23,51.81541
8/17/23,49.2754
8/17/23,51.3103
8/17/23,56.50837
8/17/23,55.66028
8/17/23,64.04511
8/17/23,63.62214
8/17/23,63.48719
8/17/23,63.62214
8/17/23,72.01512
8/17/23,70.71375
8/17/23,68.38814
8/17/23,61.29649
8/17/23,54.56321
8/17/23,57.33416
8/17/23,66
8/17/23,67.78
8/17/23,67.78
8/17/23,63.21899
8/17/23,65.7605
8/17/23,67.31647
8/17/23,75.002
8/17/23,69.01
8/17/23,71.1488
8/17/23,56.60081
8/17/23,54.90654
8/17/23,54.90654
8/17/23,52.26758
8/17/23,52.49118
8/17/23,52.38228
8/17/23,61.01477
8/17/23,61.6908
8/17/23,61.85
8/17/23,64.88398
8/17/23,59.84541
8/17/23,59.31
8/17/23,55.69366
8/17/23,47.34
8/17/23,49.5412
8/17/23,46.74997
8/17/23,49.29703
8/17/23,52.84036
8/17/23,52.94593
8/17/23,58.11475
8/17/23,56.5388
8/17/23,53.86128
8/17/23,54.13571
8/17/23,53.581
8/17/23,47.1208
8/17/23,48.02822
8/17/23,50.43983
8/17/23,56.31476
8/17/23,52.961
8/17/23,55.965
8/17/23,54.561
8/17/23,55.67668
8/17/23,56.14882
8/17/23,55.58504
8/17/23,56.51537
8/17/23,56.52258
8/17/23,52.85395
8/17/23,52.66931
8/17/23,52.38036
8/17/23,51.7412
8/17/23,50.7312
8/17/23,51.7612
8/17/23,48.52315
8/17/23,48.53124
8/17/23,49.60369
8/17/23,51.89093
8/17/23,53.07147
8/17/23,50.81968
8/17/23,44.58965
8/17/23,45.43243
8/17/23,45.05831
8/17/23,48.63287
8/17/23,48.42012
8/17/23,48.58242
8/17/23,48.62278
8/17/23,49.18112
8/17/23,49.93834
8/17/23,53.66408
8/17/23,54.17627
8/17/23,55.49793
8/17/23,64.46308
8/17/23,60.94752
8/17/23,60.10727
8/17/23,58.74938
8/17/23,67.43861
8/17/23,66.51731
8/17/23,67.46147
8/17/23,66.81605
8/17/23,66.65706
8/17/23,60.94991
8/17/23,61.59898
8/17/23,61.19258
8/17/23,51.32986
8/17/23,54.70507
8/17/23,58.80637
8/17/23,54.64019
8/17/23,53.53138
8/17/23,51.85567
8/17/23,51.91048
8/17/23,51.22187
8/17/23,49.87692
8/17/23,51.25685
8/17/23,49.98756
8/17/23,50.61387
8/17/23,53.45774
8/17/23,54.72716
8/17/23,55.37923
8/17/23,52.49742
8/17/23,52.40714
8/17/23,50.77209
8/17/23,54.82652
8/17/23,53.16617
8/17/23,50.79449
8/17/23,48.36807
8/17/23,47.66242
8/17/23,48.98152
8/17/23,74.85541
8/17/23,78.14
8/17/23,75.54
8/17/23,74.81
8/17/23,75.54
8/17/23,68.37686
8/17/23,64.68
8/17/23,62.08509
8/17/23,55.3488
8/17/23,53.0512
8/17/23,52.67433
8/17/23,49.7912
8/17/23,66.21397
8/17/23,66.21397
8/17/23,64.68194
8/17/23,63.03655
8/17/23,62.31772
8/17/23,59.76559
8/17/23,58.34136
8/17/23,58.34136
8/17/23,57.45832
8/17/23,56.69212
8/17/23,54.42546
8/17/23,52.44828
8/18/23,58.19843
8/18/23,57.02954
8/18/23,52.73912
8/18/23,52.19687
8/18/23,52.37114
8/18/23,50.24822
8/18/23,49.51451
8/18/23,49.51451
8/18/23,49.51451
8/18/23,49.08544
8/18/23,47.75165
8/18/23,48.83782
8/18/23,49.49606
8/18/23,49.20175
8/18/23,46.87731
8/18/23,46.73898
8/18/23,46.61192
8/18/23,46.61192
8/18/23,46.36693
8/18/23,46.22175
8/18/23,43.10382
8/18/23,42.55687
8/18/23,42.54293
8/18/23,42.05756
8/18/23,43.33307
8/18/23,42.48039
8/18/23,43.1188
8/18/23,40.41689
8/18/23,41.4102
8/18/23,39.38779
8/18/23,39.57294
8/18/23,42.83851
8/18/23,42.46618
8/18/23,41.30502
8/18/23,40.7424
8/18/23,39.32228
8/18/23,40.55
8/18/23,40.55
8/18/23,40.55
8/18/23,41.2444
8/18/23,41.8124
8/18/23,41.2444
8/18/23,41.20764
8/18/23,41.10366
8/18/23,41.09209
8/18/23,39.35029
8/18/23,39.10075
8/18/23,39.10075
8/18/23,38.68
8/18/23,38.65
8/18/23,38.68
8/18/23,38.65
8/18/23,39.42
8/18/23,39.7512
8/18/23,39.7536
8/18/23,39.8964
8/18/23,41.2444
8/18/23,41.2724
8/18/23,41.5624
8/18/23,43.4688
8/18/23,42.19568
8/18/23,43.5512
8/18/23,45.41403
8/18/23,44.8428
8/18/23,44.8888
8/18/23,44.98857
8/18/23,45.41403
8/18/23,45.5988
8/18/23,45.5988
8/18/23,45.5988
8/18/23,46.9412
8/18/23,49.92
8/18/23,49.50477
8/18/23,53.67063
8/18/23,56.73354
8/18/23,54.18964
8/18/23,53.46199
8/18/23,50.95569
8/18/23,49.62743
8/18/23,51.35821
8/18/23,53.25371
8/18/23,49.94908
8/18/23,49.36344
8/18/23,49.35876
8/18/23,52.39857
8/18/23,51.93307
8/18/23,49.24083
8/18/23,49.30919
8/18/23,45.6843
8/18/23,45.01602
8/18/23,40.45659
8/18/23,38.68179
8/18/23,37.28559
8/18/23,36.23029
8/18/23,34.15489
8/18/23,33.27381
8/18/23,37.58338
8/18/23,39.56895
8/18/23,37.39368
8/18/23,34.50641
8/18/23,27.07265
8/18/23,26.81724
8/18/23,26.25202
8/18/23,26.47653
8/18/23,26.29947
8/18/23,27.57713
8/18/23,28.99731
8/18/23,26.87335
8/18/23,31.27246
8/18/23,28.76477
8/18/23,28.60609
8/18/23,25.80848
8/18/23,25.18552
8/18/23,24.82692
8/18/23,24.99673
8/18/23,25.3977
8/18/23,25.84855
8/18/23,23.99876
8/18/23,23.6588
8/18/23,24.75321
8/18/23,23.59947
8/18/23,22.56452
8/18/23,22.55516
8/18/23,21.93897
8/18/23,22.74296
8/18/23,23.51168
8/18/23,25.11842
8/18/23,24.75247
8/18/23,23.84141
8/18/23,22.70722
8/18/23,23.93598
8/18/23,27.78278
8/18/23,23.9098
8/18/23,23.7563
8/18/23,23.69367
8/18/23,23.90439
8/18/23,24.97225
8/18/23,25.58696
8/18/23,25.42078
8/18/23,27.85143
8/18/23,28.48784
8/18/23,29.4331
8/18/23,27.76757
8/18/23,28.3573
8/18/23,30.70904
8/18/23,30.30563
8/18/23,30.749
8/18/23,31.06357
8/18/23,31.3099
8/18/23,33.28487
8/18/23,32.38173
8/18/23,35.82569
8/18/23,36.20747
8/18/23,34.96137
8/18/23,34.34682
8/18/23,32.74578
8/18/23,23.78361
8/18/23,23.7644
8/18/23,29.91442
8/18/23,27.66347
8/18/23,31.45331
8/18/23,32.44978
8/18/23,32.8323
8/18/23,31.8497
8/18/23,34.24292
8/18/23,35.6828
8/18/23,35.61715
8/18/23,35.74611
8/18/23,34.49003
8/18/23,38.51061
8/18/23,40.89385
8/18/23,41.64009
8/18/23,42.43128
8/18/23,43.43034
8/18/23,45.41399
8/18/23,41.77
8/18/23,35.95139
8/18/23,35.56871
8/18/23,38.31885
8/18/23,42.49
8/18/23,37.7292
8/18/23,38.82937
8/18/23,37.73279
8/18/23,40.70646
8/18/23,40.72045
8/18/23,42.54958
8/18/23,43.8818
8/18/23,43.895
8/18/23,43.26182
8/18/23,41.41839
8/18/23,45.01109
8/18/23,43.67251
8/18/23,24.98465
8/18/23,24.83841
8/18/23,31.69988
8/18/23,20.16604
8/18/23,20.16604
8/18/23,34.92458
8/18/23,34.82325
8/18/23,36.41792
8/18/23,33.23015
8/18/23,33.99111
8/18/23,34.88179
8/18/23,41.48468
8/18/23,34.48227
8/18/23,33.31724
8/18/23,43.16778
8/18/23,40.38456
8/18/23,42.02072
8/18/23,42.08486
8/18/23,44.76943
8/18/23,44.86877
8/18/23,42.85807
8/18/23,48.60168
8/18/23,47.20317
8/18/23,52.32893
8/18/23,33.08761
8/18/23,24.74696
8/18/23,34.73437
8/18/23,39.91781
8/18/23,38.30359
8/18/23,39.51881
8/18/23,43.11013
8/18/23,44.54283
8/18/23,45.00147
8/18/23,42.01893
8/18/23,44.55114
8/18/23,44.01998
8/18/23,46.14332
8/18/23,45.92546
8/18/23,46.02698
8/18/23,45.01878
8/18/23,46.99746
8/18/23,46.11689
8/18/23,47.7592
8/18/23,47.09891
8/18/23,47.10305
8/18/23,45.29409
8/18/23,43.94199
8/18/23,45.30905
8/18/23,40.15685
8/18/23,42.95008
8/18/23,41.19516
8/18/23,40.88034
8/18/23,38.70049
8/18/23,40.31873
8/18/23,42.04206
8/18/23,41.82572
8/18/23,39.50081
8/18/23,38.84271
8/18/23,37.1072
8/18/23,36.86998
8/18/23,44.66139
8/18/23,42.55882
8/18/23,43.48905
8/18/23,44.5272
8/18/23,44.46194
8/18/23,41.12735
8/18/23,46.01364
8/18/23,45.82047
8/18/23,45.921
8/18/23,44.53017
8/18/23,44.51407
8/18/23,46.33008
8/18/23,53.77553
8/18/23,54.70627
8/18/23,54.92958
8/18/23,54.82983
8/18/23,54.97722
8/18/23,55.15367
8/18/23,53.10514
8/18/23,53.10514
8/18/23,51.85896
8/18/23,49.64323
8/18/23,48.77523
8/18/23,48.56159
8/18/23,49.18668
8/18/23,51.00115
8/18/23,49.0559
8/18/23,47.8466
8/18/23,47.12514
8/18/23,46.46938
8/18/23,46.33174
8/18/23,46.07037
8/18/23,45.65236
8/18/23,44.82681
8/18/23,44.5266
8/18/23,45.06694
8/19/23,49.53736
8/19/23,49.53736
8/19/23,49.53736
8/19/23,48.79834
8/19/23,47.50532
8/19/23,47.39784
8/19/23,47.33371
8/19/23,47.20762
8/19/23,45.91141
8/19/23,45.82857
8/19/23,45.82857
8/19/23,45.83317
8/19/23,46.2413
8/19/23,46.2413
8/19/23,46.32764
8/19/23,46.19202
8/19/23,46.19273
8/19/23,46.09561
8/19/23,45.13034
8/19/23,44.92711
8/19/23,44.13732
8/19/23,43.33994
8/19/23,43.0762
8/19/23,42.41296
8/19/23,44.73866
8/19/23,43.79733
8/19/23,43.91423
8/19/23,43.29917
8/19/23,43.27601
8/19/23,43.12722
8/19/23,42.98576
8/19/23,42.91043
8/19/23,42.80761
8/19/23,42.51221
8/19/23,42.44866
8/19/23,42.87246
8/19/23,45.56226
8/19/23,45.6911
8/19/23,45.04328
8/19/23,43.78483
8/19/23,44.83028
8/19/23,43.78636
8/19/23,43.00327
8/19/23,43.14139
8/19/23,43.00327
8/19/23,42.8155
8/19/23,42.8155
8/19/23,42.8155
8/19/23,43.3508
8/19/23,43.53217
8/19/23,43.9955
8/19/23,43.95361
8/19/23,43.79338
8/19/23,43.79338
8/19/23,43.39935
8/19/23,43.27228
8/19/23,43.26056
8/19/23,42.90813
8/19/23,43.27666
8/19/23,43.0773
8/19/23,43.2199
8/19/23,43.38221
8/19/23,43.77133
8/19/23,43.66612
8/19/23,43.64166
8/19/23,43.68328
8/19/23,43.30307
8/19/23,43.30307
8/19/23,43.30307
8/19/23,43.3866
8/19/23,43.7017
8/19/23,43.10433
8/19/23,41.88824
8/19/23,42.52591
8/19/23,42.63766
8/19/23,42.4273
8/19/23,42.12821
8/19/23,42.0586
8/19/23,41.80381
8/19/23,41.66395
8/19/23,41.66395
8/19/23,41.2797
8/19/23,41.44134
8/19/23,41.26344
8/19/23,42.11097
8/19/23,41.43274
8/19/23,40.66808
8/19/23,38.1275
8/19/23,38.0185
8/19/23,37.50591
8/19/23,36.30219
8/19/23,36.1351
8/19/23,35.75042
8/19/23,33.98122
8/19/23,33.04577
8/19/23,31.82362
8/19/23,35.6192
8/19/23,36.62486
8/19/23,36.5549
8/19/23,33.07586
8/19/23,34.23236
8/19/23,37.55002
8/19/23,37.66769
8/19/23,36.62731
8/19/23,36.66071
8/19/23,36.37493
8/19/23,32.76655
8/19/23,33.35387
8/19/23,32.51826
8/19/23,31.82049
8/19/23,34.62555
8/19/23,36.2712
8/19/23,34.93907
8/19/23,32.93174
8/19/23,36.4536
8/19/23,37.55642
8/19/23,31.83398
8/19/23,31.08908
8/19/23,29.76753
8/19/23,29.44136
8/19/23,27.34864
8/19/23,26.21079
8/19/23,25.46506
8/19/23,21.65884
8/19/23,22.47099
8/19/23,21.65884
8/19/23,25.09777
8/19/23,25.45
8/19/23,24.15629
8/19/23,22.78
8/19/23,19.65179
8/19/23,21.9988
8/19/23,20.26687
8/19/23,20.43825
8/19/23,20.52512
8/19/23,20.20124
8/19/23,20.21508
8/19/23,20.21508
8/19/23,18.36177
8/19/23,19.41073
8/19/23,19.17815
8/19/23,18.87038
8/19/23,17.96166
8/19/23,18.65344
8/19/23,19.40426
8/19/23,19.349
8/19/23,19.86602
8/19/23,19.9089
8/19/23,20.13403
8/19/23,21.28444
8/19/23,22.78636
8/19/23,23.95445
8/19/23,25.48724
8/19/23,25.55079
8/19/23,24.82844
8/19/23,24.82844
8/19/23,23.19472
8/19/23,22.19263
8/19/23,20.54382
8/19/23,21.00496
8/19/23,22.40032
8/19/23,24.56984
8/19/23,25.72964
8/19/23,27.01231
8/19/23,30.24598
8/19/23,28.54398
8/19/23,28.49673
8/19/23,26.19162
8/19/23,23.98128
8/19/23,23.59843
8/19/23,24.81283
8/19/23,24.66801
8/19/23,25.20584
8/19/23,27.38426
8/19/23,28.3341
8/19/23,27.39572
8/19/23,29.52508
8/19/23,29.77298
8/19/23,29.06316
8/19/23,27.58515
8/19/23,28.32512
8/19/23,28.97204
8/19/23,29.37247
8/19/23,29.79656
8/19/23,29.90264
8/19/23,38.39403
8/19/23,38.43004
8/19/23,41.52476
8/19/23,41.77412
8/19/23,42.74225
8/19/23,43.68199
8/19/23,43.93951
8/19/23,34.54047
8/19/23,35.30204
8/19/23,36.50041
8/19/23,39.13439
8/19/23,40.56985
8/19/23,41.49581
8/19/23,40.78348
8/19/23,42.41478
8/19/23,43.18172
8/19/23,43.25276
8/19/23,44.01739
8/19/23,45.93766
8/19/23,34.43366
8/19/23,35.46136
8/19/23,35.839
8/19/23,36.77389
8/19/23,37.30501
8/19/23,38.41128
8/19/23,40.5855
8/19/23,41.09603
8/19/23,41.87493
8/19/23,42.18554
8/19/23,43.24801
8/19/23,45.80188
8/19/23,40.70535
8/19/23,41.27032
8/19/23,41.53217
8/19/23,40.70448
8/19/23,41.69796
8/19/23,41.69796
8/19/23,41.3237
8/19/23,40.46641
8/19/23,40.83524
8/19/23,40.78635
8/19/23,40.8337
8/19/23,40.81568
8/19/23,40.85698
8/19/23,40.8351
8/19/23,40.7382
8/19/23,40.65613
8/19/23,40.83884
8/19/23,40.87749
8/19/23,40.98711
8/19/23,41.02526
8/19/23,41.24465
8/19/23,41.87589
8/19/23,41.87707
8/19/23,41.66599
8/19/23,44.16058
8/19/23,44.50379
8/19/23,44.28599
8/19/23,44.11697
8/19/23,43.30967
8/19/23,43.68065
8/19/23,43.11263
8/19/23,43.28894
8/19/23,42.57802
8/19/23,40.99718
8/19/23,41.22518
8/19/23,41.54428
8/19/23,45.48416
8/19/23,45.48416
8/19/23,44.66312
8/19/23,44.37033
8/19/23,44.0549
8/19/23,43.3665
8/19/23,43.54086
8/19/23,42.88762
8/19/23,41.29476
8/19/23,40.30922
8/19/23,39.6458
8/19/23,42.04004
8/19/23,47.54865
8/19/23,47.54865
8/19/23,47.35654
8/19/23,48.90208
8/19/23,48.80257
8/19/23,48.52111
8/19/23,46.16736
8/19/23,45.86342
8/19/23,45.86342
8/19/23,45.93413
8/19/23,45.78021
8/19/23,44.5585
8/19/23,52.81805
8/19/23,52.81485
8/19/23,51.97152
8/19/23,49.122
8/19/23,46.98932
8/19/23,45.9588
8/19/23,45.97478
8/19/23,46.35969
8/19/23,45.65211
8/19/23,45.5614
8/19/23,45.47128
8/19/23,44.38553
8/20/23,47.77064
8/20/23,47.95721
8/20/23,47.4294
8/20/23,47.3525
8/20/23,47.3248
8/20/23,45.61954
8/20/23,45.6776
8/20/23,45.61998
8/20/23,45.12907
8/20/23,44.96869
8/20/23,44.96869
8/20/23,44.96869
8/20/23,45.60165
8/20/23,45.70493
8/20/23,45.67145
8/20/23,45.46015
8/20/23,45.37364
8/20/23,45.27348
8/20/23,45.08196
8/20/23,44.93095
8/20/23,44.93095
8/20/23,44.85075
8/20/23,44.45378
8/20/23,44.31657
8/20/23,45.64658
8/20/23,45.64658
8/20/23,46.76719
8/20/23,47.27329
8/20/23,46.80985
8/20/23,45.77301
8/20/23,45.33653
8/20/23,45.32685
8/20/23,45.27315
8/20/23,45.21229
8/20/23,45.12077
8/20/23,45.11885
8/20/23,45.74207
8/20/23,45.68841
8/20/23,45.68841
8/20/23,45.65134
8/20/23,45.64086
8/20/23,45.64838
8/20/23,45.68087
8/20/23,45.68087
8/20/23,45.51303
8/20/23,45.62474
8/20/23,45.51765
8/20/23,45.28474
8/20/23,45.42823
8/20/23,45.06495
8/20/23,45.04268
8/20/23,45.4932
8/20/23,45.39567
8/20/23,45.36081
8/20/23,45.68842
8/20/23,45.64702
8/20/23,45.60729
8/20/23,45.01487
8/20/23,44.45879
8/20/23,45.74381
8/20/23,42.26924
8/20/23,42.69999
8/20/23,43.03324
8/20/23,42.78624
8/20/23,42.68542
8/20/23,42.78624
8/20/23,42.58397
8/20/23,42.45745
8/20/23,42.42056
8/20/23,42.37158
8/20/23,42.37158
8/20/23,42.33572
8/20/23,43.64527
8/20/23,43.73234
8/20/23,42.97617
8/20/23,42.95008
8/20/23,42.95008
8/20/23,42.95008
8/20/23,42.44922
8/20/23,42.96314
8/20/23,42.96314
8/20/23,43.55758
8/20/23,43.55758
8/20/23,43.66743
8/20/23,43.76258
8/20/23,44.13962
8/20/23,43.7576
8/20/23,43.608
8/20/23,42.36281
8/20/23,42.89457
8/20/23,42.67966
8/20/23,42.34707
8/20/23,42.5832
8/20/23,42.37819
8/20/23,41.21843
8/20/23,40.81302
8/20/23,45.20341
8/20/23,44.79866
8/20/23,44.81728
8/20/23,44.35719
8/20/23,43.21338
8/20/23,43.29193
8/20/23,45.44251
8/20/23,45.44251
8/20/23,45.44251
8/20/23,45.48907
8/20/23,42.81489
8/20/23,42.59708
8/20/23,42.57146
8/20/23,41.27744
8/20/23,42.57146
8/20/23,42.56275
8/20/23,40.8253
8/20/23,41.23124
8/20/23,39.5483
8/20/23,40.53664
8/20/23,41.48857
8/20/23,41.59975
8/20/23,40.89336
8/20/23,41.20774
8/20/23,39.40519
8/20/23,40.12835
8/20/23,37.74798
8/20/23,39.3975
8/20/23,38.81624
8/20/23,38.09535
8/20/23,38.00438
8/20/23,36.48204
8/20/23,36.98816
8/20/23,36.48795
8/20/23,35.99891
8/20/23,36.48795
8/20/23,39.33534
8/20/23,40.03006
8/20/23,40.16258
8/20/23,40.68832
8/20/23,40.81132
8/20/23,40.68832
8/20/23,41.49732
8/20/23,41.76471
8/20/23,42.68744
8/20/23,42.75296
8/20/23,42.46078
8/20/23,43.6685
8/20/23,42.55067
8/20/23,40.61982
8/20/23,41.79513
8/20/23,42.21646
8/20/23,44.55106
8/20/23,45.56504
8/20/23,41.8029
8/20/23,46.33162
8/20/23,45.55235
8/20/23,43.0379
8/20/23,41.37434
8/20/23,41.22929
8/20/23,40.59066
8/20/23,40.34346
8/20/23,41.12972
8/20/23,40.5185
8/20/23,40.5185
8/20/23,43.74316
8/20/23,42.20046
8/20/23,42.20046
8/20/23,41.67
8/20/23,41.81329
8/20/23,42.20046
8/20/23,42.38062
8/20/23,41.11207
8/20/23,41.13523
8/20/23,41.32299
8/20/23,41.2062
8/20/23,45.73606
8/20/23,45.84945
8/20/23,42.16539
8/20/23,42.94774
8/20/23,42.16389
8/20/23,41.77246
8/20/23,41.40454
8/20/23,41.17494
8/20/23,40.95825
8/20/23,41.63988
8/20/23,42.04753
8/20/23,41.30555
8/20/23,41.30555
8/20/23,46.45182
8/20/23,46.24
8/20/23,43.0588
8/20/23,46.45
8/20/23,44.79395
8/20/23,43.9388
8/20/23,43.67438
8/20/23,40.9623
8/20/23,41.25167
8/20/23,41.60875
8/20/23,41.57325
8/20/23,41.61507
8/20/23,43.24683
8/20/23,42.2787
8/20/23,43.40561
8/20/23,47.56354
8/20/23,47.91624
8/20/23,46.57089
8/20/23,46.88028
8/20/23,40.78322
8/20/23,40.56528
8/20/23,41.21302
8/20/23,40.95932
8/20/23,42.02255
8/20/23,42.17417
8/20/23,41.90755
8/20/23,42.61964
8/20/23,43.24297
8/20/23,42.91976
8/20/23,43.9302
8/20/23,46.39249
8/20/23,37.52951
8/20/23,38.54382
8/20/23,40.26101
8/20/23,39.52749
8/20/23,40.16861
8/20/23,40.17344
8/20/23,39.81466
8/20/23,40.41121
8/20/23,40.42723
8/20/23,40.27934
8/20/23,40.0341
8/20/23,40.19741
8/20/23,40.23925
8/20/23,40.23925
8/20/23,40.23925
8/20/23,40.33173
8/20/23,40.90239
8/20/23,40.91433
8/20/23,40.25609
8/20/23,40.80352
8/20/23,40.47764
8/20/23,40.24084
8/20/23,40.24084
8/20/23,40.24191
8/20/23,41.16978
8/20/23,40.10661
8/20/23,39.56137
8/20/23,35.74448
8/20/23,35.47683
8/20/23,35.47683
8/20/23,34.30214
8/20/23,33.33228
8/20/23,33.3714
8/20/23,33.44745
8/20/23,35.58015
8/20/23,33.56012
8/20/23,45.92345
8/20/23,43.09879
8/20/23,41.51678
8/20/23,35.56352
8/20/23,35.56352
8/20/23,35.56352
8/20/23,36.32154
8/20/23,35.51857
8/20/23,31.48587
8/20/23,32.7966
8/20/23,30.91977
8/20/23,30.62967
8/20/23,36.71069
8/20/23,36.39942
8/20/23,35.86263
8/20/23,36.48444
8/20/23,35.90074
8/20/23,33.84096
8/20/23,35.92874
8/20/23,36.37905
8/20/23,37.34631
8/20/23,37.23206
8/20/23,35.55399
8/20/23,34.915
8/20/23,38.96073
8/20/23,38.90203
8/20/23,36.50201
8/20/23,35.20083
8/20/23,33.28951
8/20/23,33.14255
8/20/23,34.07653
8/20/23,29.90516
8/20/23,27.4047
8/20/23,29.89582
8/20/23,28.89638
8/20/23,29.8971
8/21/23,34.16025
8/21/23,36.41537
8/21/23,35.94358
8/21/23,35.81903
8/21/23,36.53418
8/21/23,36.25264
8/21/23,35.86946
8/21/23,35.24845
8/21/23,35.09898
8/21/23,34.40827
8/21/23,33.68535
8/21/23,33.90649
8/21/23,36.93552
8/21/23,36.92111
8/21/23,35.80569
8/21/23,35.44353
8/21/23,35.33762
8/21/23,35.33762
8/21/23,34.58482
8/21/23,34.80334
8/21/23,35.28611
8/21/23,35.36553
8/21/23,35.14743
8/21/23,35.25531
8/21/23,37.12481
8/21/23,36.50872
8/21/23,35.79929
8/21/23,35.62093
8/21/23,34.87453
8/21/23,35.60167
8/21/23,35.32629
8/21/23,35.30309
8/21/23,35.28139
8/21/23,35.46421
8/21/23,35.03063
8/21/23,35.22709
8/21/23,35.59471
8/21/23,35.71961
8/21/23,35.57664
8/21/23,35.46794
8/21/23,35.41005
8/21/23,35.41005
8/21/23,35.52845
8/21/23,34.99889
8/21/23,33.69308
8/21/23,32.32237
8/21/23,31.20015
8/21/23,30.12248
8/21/23,27.64036
8/21/23,26.64058
8/21/23,27.1793
8/21/23,27.16664
8/21/23,26.48564
8/21/23,27.08798
8/21/23,27.85405
8/21/23,29.11241
8/21/23,30.11796
8/21/23,30.71725
8/21/23,31.24908
8/21/23,33.36985
8/21/23,34.20163
8/21/23,35.71212
8/21/23,36.81661
8/21/23,37.41963
8/21/23,39.57771
8/21/23,41.22762
8/21/23,42.03818
8/21/23,41.60817
8/21/23,42.78546
8/21/23,43.71096
8/21/23,44.29796
8/21/23,44.65992
8/21/23,43.86201
8/21/23,44.83463
8/21/23,45.22321
8/21/23,46.91404
8/21/23,46.91404
8/21/23,46.81296
8/21/23,46.41895
8/21/23,46.47743
8/21/23,46.84278
8/21/23,46.69579
8/21/23,46.69579
8/21/23,46.69579
8/21/23,57.09678
8/21/23,55.49838
8/21/23,53.76933
8/21/23,51.47191
8/21/23,49.7758
8/21/23,49.7758
8/21/23,49.6454
8/21/23,46.54559
8/21/23,43.69794
8/21/23,39.72079
8/21/23,39.72079
8/21/23,38.802
8/21/23,41.73966
8/21/23,41.37189
8/21/23,41.17822
8/21/23,40.6352
8/21/23,37.81122
8/21/23,33.48532
8/21/23,30.05285
8/21/23,22.24896
8/21/23,27.28487
8/21/23,25.44436
8/21/23,24.55291
8/21/23,18.81959
8/21/23,32.62378
8/21/23,32.62378
8/21/23,18.07824
8/21/23,22.99312
8/21/23,19.88647
8/21/23,20.00961
8/21/23,17.62349
8/21/23,15.23262
8/21/23,7.5685
8/21/23,4.21161
8/21/23,3.74704
8/21/23,5.09976
8/21/23,6.35237
8/21/23,5.63518
8/21/23,4.5127
8/21/23,6.21142
8/21/23,4.98573
8/21/23,5.90972
8/21/23,-6.94324
8/21/23,-14.71726
8/21/23,-15.46658
8/21/23,-15.66433
8/21/23,-16.4833
8/21/23,-16.03042
8/21/23,-15.6948
8/21/23,-11.53938
8/21/23,-12.12979
8/21/23,0.43745
8/21/23,-11.9239
8/21/23,-7.40322
8/21/23,-16.05096
8/21/23,-16.24499
8/21/23,-16.08736
8/21/23,-16.16203
8/21/23,-15.82953
8/21/23,-15.91414
8/21/23,-15.78068
8/21/23,-14.29671
8/21/23,1.674
8/21/23,1.7783
8/21/23,-15.66601
8/21/23,-1.66235
8/21/23,-15.66004
8/21/23,-14.26354
8/21/23,-4.13535
8/21/23,-0.46628
8/21/23,0.03333
8/21/23,0.15768
8/21/23,4.17546
8/21/23,3.19126
8/21/23,0.75761
8/21/23,3.39064
8/21/23,2.49011
8/21/23,3.51903
8/21/23,2.37455
8/21/23,0.10749
8/21/23,3.48177
8/21/23,4.39707
8/21/23,4.88501
8/21/23,3.47
8/21/23,3.70345
8/21/23,4.9982
8/21/23,7.02015
8/21/23,7.7402
8/21/23,11.52971
8/21/23,11.365
8/21/23,11.71124
8/21/23,14.3309
8/21/23,18.6131
8/21/23,24.4977
8/21/23,23.72179
8/21/23,21.3309
8/21/23,14.25763
8/21/23,15.48095
8/21/23,17.69226
8/21/23,16.60708
8/21/23,16.96725
8/21/23,16.68194
8/21/23,16.67222
8/21/23,15.43902
8/21/23,15.77644
8/21/23,13.33106
8/21/23,13.2874
8/21/23,14.50891
8/21/23,15.91916
8/21/23,16.17628
8/21/23,17.29916
8/21/23,19.68778
8/21/23,19.15203
8/21/23,19.85025
8/21/23,16.93657
8/21/23,19.28898
8/21/23,21.23442
8/21/23,23.37532
8/21/23,24.19353
8/21/23,25.54046
